regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
sigM	yrrM	20.0	20.0	0.331305712032	0.979844659186	0	0.580125041132	0.677035330261
sigA	rplJ	20.0	20.0	0.277643466604	0.979824724162	0	0.579934210526	0.677035330261
sigB	ypuC	20.0	20.0	0.334177761748	0.979817048032	1	0.580072344623	0.677419354839
abh	srfAC	-20.0	20.0	0.345886499672	0.979795623609	-1	0.580210387903	0.677803379416
ylaC	ydjC	20.0	20.0	0.354436564835	0.979786228942	0	0.580019717384	0.677803379416
yraB	cssR	18.0	20.0	0.396114504409	0.979785426959	0	0.579829172142	0.677803379416
abrB	ymzC	-20.0	20.0	0.334274763944	0.979782219024	0	0.579638752053	0.677803379416
yoaU	yoaQ	20.0	20.0	0.372407304586	0.97977374091	0	0.579448456993	0.677803379416
yobQ	yusZ	20.0	20.0	0.301178430227	0.979756899251	0	0.57925828684	0.677803379416
sigX	yrhE	20.0	20.0	0.333302431875	0.979713362991	0	0.57906824147	0.677803379416
ccpA	kbl	-20.0	20.0	0.262647057867	0.979709238503	0	0.578878320761	0.677803379416
cysL	yqjZ	20.0	20.0	0.309774206965	0.979709009365	0	0.57868852459	0.677803379416
spoIIID	yrzE	-20.0	20.0	0.325621036932	0.979651381105	0	0.578498852835	0.677803379416
gabR	pnbA	20.0	20.0	0.388315370722	0.979637518243	0	0.578309305374	0.677803379416
codY	ilvA	-20.0	20.0	0.305740660425	0.97963144608	-1	0.578447428759	0.678187403994
ylpC	pdhA	-20.0	20.0	0.318151758115	0.979432210405	0	0.578258022266	0.678187403994
walR	mhqR	20.0	20.0	0.355464696249	0.979385924486	0	0.578068739771	0.678187403994
xpf	ykzK	20.0	20.0	0.342667528323	0.979361521267	0	0.577879581152	0.678187403994
abrB	acpK	-20.0	20.0	0.347201723427	0.979309506893	0	0.577690546287	0.678187403994
ybfP	ybfO	20.0	20.0	0.369448851724	0.979288884454	0	0.577501635056	0.678187403994
hxlR	yjqC	20.0	20.0	0.300585364548	0.97927914608	0	0.577312847336	0.678187403994
adaA	ymcC	20.0	20.0	0.310652460478	0.979254399153	0	0.577124183007	0.678187403994
walR	ylxS	20.0	20.0	0.319918979495	0.979210748324	0	0.576935641947	0.678187403994
ftsR	ywqG	20.0	20.0	0.307341389619	0.979201811933	0	0.576747224037	0.678187403994
sigF	gerKC	20.0	20.0	0.278254166799	0.979200437104	0	0.576558929154	0.678187403994
spxA	ymaD	20.0	20.0	0.380127270943	0.979198833137	0	0.57637075718	0.678187403994
dnaA	ytkP	-20.0	20.0	0.308501700529	0.979171794828	0	0.576182707993	0.678187403994
yvrH	pbpX	20.0	20.0	0.281854289926	0.979164691543	0	0.575994781474	0.678187403994
ftsR	ysoA	20.0	20.0	0.31581650235	0.97908311834	0	0.575806977502	0.678187403994
yyaN	yhcU	20.0	20.0	0.293546477807	0.979068682632	0	0.575619295958	0.678187403994
sigH	abnB	20.0	20.0	0.306895058306	0.979041873462	1	0.575757575758	0.678571428571
spoIVCB	coaE	20.0	20.0	0.29042301495	0.979026864909	0	0.575570032573	0.678571428571
mta	ppnK	20.0	20.0	0.355785406654	0.979013116616	0	0.575382611527	0.678571428571
sigA	guaA	20.0	20.0	0.319132839973	0.978987223998	1	0.575520833333	0.678955453149
ydfI	ykvO	20.0	20.0	0.298784160466	0.978932001689	0	0.575333550277	0.678955453149
sigM	coaBC	20.0	20.0	0.300454695838	0.97892031564	0	0.57514638907	0.678955453149
sigH	yabM	-20.0	20.0	0.337571628802	0.978918138827	0	0.574959349593	0.678955453149
rok	ynaG	-20.0	20.0	0.310721575301	0.978893621039	0	0.57477243173	0.678955453149
yoaU	yndF	20.0	20.0	0.269029322827	0.97888697603	0	0.574585635359	0.678955453149
codY	asnH	-20.0	20.0	0.279660644938	0.978883768095	-1	0.574723846654	0.679339477727
sigD	dltA	20.0	20.0	0.304169281275	0.978858333754	1	0.574861968171	0.679723502304
ylpC	abrB	-20.0	20.0	0.294038170892	0.97878317642	0	0.574675324675	0.679723502304
dnaA	yxdJ	-20.0	20.0	0.296430264108	0.978735401103	0	0.574488802337	0.679723502304
ftsR	rnjB	20.0	20.0	0.297545556001	0.978729787217	0	0.574302401038	0.679723502304
abrB	pksC	-20.0	20.0	0.322720663645	0.97866276429	0	0.574116120662	0.679723502304
spoIIID	cotT	20.0	20.0	0.302792207436	0.978645808062	1	0.574254215305	0.680107526882
sigB	ydaH	20.0	20.0	0.283655988613	0.978638819347	0	0.574068071313	0.680107526882
lmrA	dusC	-20.0	20.0	0.274143211073	0.978620259152	0	0.573882047959	0.680107526882
rghRA	ylaJ	-20.0	20.0	0.285174187036	0.978610406209	0	0.573696145125	0.680107526882
abrB	rapH	-20.0	20.0	0.31517169682	0.978597001623	-1	0.573834196891	0.680491551459
ccpA	ctaC	-20.0	20.0	0.302280333503	0.978554267347	-1	0.573972159275	0.680875576037
degU	yxzC	-20.0	20.0	0.303051181768	0.978540633623	0	0.573786407767	0.680875576037
ysmB	yunC	20.0	20.0	0.324789537245	0.9785192092	0	0.573600776448	0.680875576037
ydeS	yyzF	20.0	20.0	0.311090561729	0.978462497493	0	0.573415265201	0.680875576037
ftsR	spo0B	20.0	20.0	0.337970542967	0.978456081623	0	0.573229873909	0.680875576037
sigH	scuA	20.0	20.0	0.297217325845	0.978427439347	0	0.573044602456	0.680875576037
ywcC	ycsD	-20.0	20.0	0.283124580881	0.97836809255	0	0.572859450727	0.680875576037
dnaA	ycgE	-20.0	20.0	0.394912991123	0.978365915737	0	0.572674418605	0.680875576037
yraB	yvbT	20.0	20.0	0.366429921948	0.978305766956	0	0.572489505974	0.680875576037
abrB	phrK	-20.0	20.0	0.328143622096	0.97828480081	-1	0.572627501614	0.681259600614
spxA	ywqM	20.0	20.0	0.271751230686	0.97823358842	0	0.572442723459	0.681259600614
sigF	yyaC	20.0	20.0	0.291029496891	0.978183636289	1	0.572580645161	0.681643625192
yceK	yrzA	20.0	20.0	0.307291628852	0.978113634566	0	0.57239600129	0.681643625192
yclA	yyaO	20.0	20.0	0.285750292901	0.978108822663	0	0.572211476467	0.681643625192
ycgP	aroE	20.0	20.0	0.270166526318	0.978105729297	0	0.572027070577	0.681643625192
yvcP	secDF	20.0	20.0	0.252162762577	0.978082128062	0	0.571842783505	0.681643625192
ccpA	glpK	-20.0	20.0	0.307782684438	0.978076972452	-1	0.571980676329	0.68202764977
bscR	yoaO	20.0	20.0	0.282470713213	0.97806310959	0	0.571796522859	0.68202764977
ccpA	citT	-20.0	20.0	0.337853593669	0.977965496712	0	0.57161248793	0.68202764977
yetL	licT	20.0	20.0	0.300942131721	0.977914169752	0	0.571428571429	0.68202764977
perR	yplQ	-20.0	20.0	0.285758723375	0.977855395801	0	0.571244773239	0.68202764977
ywcC	yqdB	-20.0	20.0	0.316131311532	0.977834200516	0	0.571061093248	0.68202764977
degU	yxxG	-20.0	20.0	0.273115813747	0.977804756256	-1	0.571198971392	0.682411674347
walR	yqeG	20.0	20.0	0.28922650368	0.977722610207	0	0.571015424165	0.682411674347
rok	pbpF	20.0	20.0	0.295130625266	0.977645848906	0	0.57083199486	0.682411674347
yraB	yphP	20.0	20.0	0.316733445085	0.977630611215	0	0.570648683365	0.682411674347
liaR	yczJ	20.0	20.0	0.317061127789	0.977589595475	0	0.570465489567	0.682411674347
rok	ynaE	-20.0	20.0	0.284573459888	0.977559005524	0	0.57028241335	0.682411674347
ydeS	yktA	20.0	20.0	0.267789188296	0.97753781024	0	0.570099454604	0.682411674347
mta	yoaK	20.0	20.0	0.282841814117	0.977418200093	0	0.569916613214	0.682411674347
spxA	pepF	20.0	20.0	0.346986755519	0.977406399475	0	0.569733889067	0.682411674347
azlB	yncF	-20.0	20.0	0.276698321696	0.977382798239	0	0.569551282051	0.682411674347
ccpC	yckB	20.0	20.0	0.332865851997	0.977382225394	0	0.569368792054	0.682411674347
sigF	yhbB	20.0	20.0	0.287055703888	0.977370310207	0	0.569186418962	0.682411674347
sigM	ligA	20.0	20.0	0.24591219477	0.977351177166	0	0.569004162664	0.682411674347
ftsR	nsrR	20.0	20.0	0.236496318451	0.977334335507	0	0.568822023047	0.682411674347
spxA	ykvR	20.0	20.0	0.260512480012	0.977322305751	0	0.56864	0.682411674347
spoIIID	bofA	-20.0	20.0	0.25835803229	0.977284612516	-1	0.568777991043	0.682795698925
spxA	yczG	18.0	20.0	0.329453889712	0.977246690141	0	0.568596098497	0.682795698925
sigF	ylzJ	20.0	20.0	0.217621560651	0.977171761946	0	0.568414322251	0.682795698925
spoVT	yfhD	20.0	20.0	0.29443765187	0.977152743475	0	0.568232662192	0.682795698925
spo0A	cheA	-20.0	20.0	0.261967078257	0.977129256808	-1	0.568370607029	0.683179723502
arfM	nasD	20.0	20.0	0.310587933169	0.9770803358	1	0.56850846375	0.68356374808
splA	moaB	-20.0	20.0	0.250318330952	0.977059025946	0	0.568326947637	0.68356374808
sigH	yusO	-20.0	20.0	0.292513807188	0.977037601523	0	0.568145547399	0.68356374808
spxA	ytvA	18.0	20.0	0.255721934767	0.977014229426	1	0.568283343969	0.683947772657
azlB	yddS	-20.0	20.0	0.314749161128	0.976983295767	0	0.568102073365	0.683947772657
phoP	yrzI	20.0	20.0	0.299586149937	0.9769816918	0	0.567920918367	0.683947772657
sigG	yyzB	20.0	20.0	0.228977972349	0.97695854884	0	0.567739878865	0.683947772657
mta	ytpA	18.0	20.0	0.24968412596	0.976903670238	0	0.567558954748	0.683947772657
spoIIID	tgt	-20.0	20.0	0.286675342427	0.976831949978	0	0.567378145906	0.683947772657
tnrA	mtnW	-18.0	20.0	0.237086966784	0.976739950986	0	0.567197452229	0.683947772657
hrcA	clpQ	-20.0	20.0	0.261113689129	0.976697331279	0	0.567016873607	0.683947772657
deoR	ileS	-20.0	20.0	0.263030690821	0.976670636677	0	0.56683640993	0.683947772657
mta	ypeP	20.0	20.0	0.252963416229	0.9766497851	0	0.566656061088	0.683947772657
sigG	yfhD	20.0	20.0	0.22016753947	0.976630308352	0	0.566475826972	0.683947772657
degU	wapA	-20.0	20.0	0.269898151525	0.976567409913	-1	0.566613672496	0.684331797235
degU	ykwD	20.0	20.0	0.285453561374	0.976538194791	0	0.566433566434	0.684331797235
walR	yjzI	20.0	20.0	0.266913448896	0.976536590823	0	0.566253574833	0.684331797235
sigB	rsoA	20.0	20.0	0.324277415928	0.976517343213	0	0.566073697586	0.684331797235
mntR	ywnF	-20.0	20.0	0.251773219452	0.976498210173	0	0.565893934582	0.684331797235
yodB	ytoQ	-20.0	20.0	0.281292903453	0.976383526498	0	0.565714285714	0.684331797235
sigA	tsf	20.0	20.0	0.210101096112	0.976363591473	0	0.565534750873	0.684331797235
mta	pdaA	20.0	20.0	0.224423058789	0.976211901977	0	0.565355329949	0.684331797235
lexA	ruvA	-20.0	20.0	0.27386762543	0.976106612969	-1	0.565493181097	0.684715821813
dnaA	yueI	-20.0	20.0	0.220425603093	0.976050244969	0	0.565313887127	0.684715821813
resD	cccB	20.0	20.0	0.210933673776	0.975949195017	0	0.565134706815	0.684715821813
lmrA	yybT	-18.0	20.0	0.263415083656	0.975941862595	0	0.564955640051	0.684715821813
ysmB	yubF	18.0	20.0	0.241349972019	0.975915397131	0	0.564776686728	0.684715821813
lmrA	yefA	-20.0	20.0	0.250391127126	0.975911960058	0	0.564597846738	0.684715821813
yesS	hutM	18.0	20.0	0.254566628674	0.975872433716	0	0.564419119975	0.684715821813
ybbB	ylxP	-20.0	20.0	0.214052367681	0.975845280838	0	0.564240506329	0.684715821813
yrkP	ypuC	20.0	20.0	0.287695691115	0.975805983635	0	0.564062005694	0.684715821813
ftsR	ylpC	20.0	20.0	0.227954817672	0.975798307505	0	0.563883617963	0.684715821813
sigG	spoIVCB	20.0	20.0	0.246181812047	0.975513603277	0	0.563705343029	0.684715821813
lmrA	yqeU	-20.0	20.0	0.222435563004	0.975511541033	0	0.563527180784	0.684715821813
sigX	yrhD	20.0	20.0	0.215782931011	0.975496303342	0	0.563349131122	0.684715821813
azlB	yvzH	-20.0	20.0	0.233409589725	0.975485992122	0	0.563171193936	0.684715821813
rok	ynzI	-20.0	20.0	0.248985389869	0.975464338561	0	0.562993369119	0.684715821813
sigF	yfkE	20.0	20.0	0.123363908266	0.975378755439	0	0.562815656566	0.684715821813
rocR	hisH	20.0	20.0	0.243528433443	0.975366267407	0	0.562638056169	0.684715821813
sigE	yhfN	20.0	20.0	0.225510529851	0.975339801943	0	0.562460567823	0.684715821813
cggR	pdhC	-20.0	20.0	0.276795637409	0.975336135732	0	0.562283191422	0.684715821813
yfmP	yxaC	-20.0	20.0	0.281783457425	0.975259374431	0	0.56210592686	0.684715821813
spxA	yppE	20.0	20.0	0.219615434993	0.975202089878	0	0.561928774031	0.684715821813
ccpA	phoP	-20.0	20.0	0.159021799203	0.975043869943	-1	0.562066792691	0.68509984639
sigF	ctpB	20.0	20.0	0.23749538711	0.975035048122	0	0.56188976378	0.68509984639
liaR	yfiS	20.0	20.0	0.197911571634	0.974998271439	0	0.561712846348	0.68509984639
yvcP	yvcQ	20.0	20.0	0.239123750625	0.974993803243	0	0.56153604029	0.68509984639
ccpA	yfiH	-20.0	20.0	0.254200173886	0.97492884256	0	0.5613593455	0.68509984639
hrcA	ydiL	-20.0	20.0	0.212550218522	0.974899283731	0	0.561182761875	0.68509984639
spxA	yqiW	20.0	20.0	0.249334696947	0.974771653747	0	0.561006289308	0.68509984639
gabR	yfmJ	20.0	20.0	0.219886665528	0.974763290202	0	0.560829927696	0.68509984639
rghRA	gltP	-20.0	20.0	0.211117515556	0.974761342528	0	0.560653676933	0.68509984639
ftsR	yocI	20.0	20.0	0.209135713894	0.974747365097	0	0.560477536915	0.68509984639
yodB	rpsT	-20.0	20.0	0.240823010275	0.974724909552	0	0.560301507538	0.68509984639
ftsR	ftsA	20.0	20.0	0.220669062998	0.974679769324	0	0.560125588697	0.68509984639
exuR	spoVS	20.0	20.0	0.222142182124	0.974658688609	0	0.559949780289	0.68509984639
yusO	lysP	-20.0	20.0	0.213134759554	0.97465341843	0	0.559774082209	0.68509984639
yobQ	yraN	20.0	20.0	0.203578026514	0.974620537097	0	0.559598494354	0.68509984639
abrB	phrH	-20.0	20.0	0.243723222339	0.974511925584	0	0.55942301662	0.68509984639
dnaA	yxdK	-20.0	20.0	0.249281731049	0.974474232348	0	0.559247648903	0.68509984639
yqaE	yozL	-20.0	20.0	0.262606532845	0.974421645129	0	0.5590723911	0.68509984639
cymR	serA	-20.0	20.0	0.227281631495	0.974375588348	0	0.558897243108	0.68509984639
yfmP	ytbD	-20.0	20.0	0.215849313164	0.97435874669	0	0.558722204823	0.68509984639
degU	yxiH	-20.0	20.0	0.169490227079	0.974357715568	0	0.558547276143	0.68509984639
yybR	yhcB	20.0	20.0	0.219794973677	0.974314179307	0	0.558372456964	0.68509984639
yxdJ	ydzT	20.0	20.0	0.199628312063	0.974296764803	0	0.558197747184	0.68509984639
ycgP	argI	20.0	20.0	0.244737496845	0.974030849909	0	0.5580231467	0.68509984639
abh	fadR	-20.0	20.0	0.214514739191	0.974016987047	0	0.55784865541	0.68509984639
hrcA	ytpP	-18.0	20.0	0.174989326786	0.973979293811	0	0.55767427321	0.68509984639
walR	ksgA	20.0	20.0	0.190845395055	0.973968753453	0	0.5575	0.68509984639
yclA	yrvN	20.0	20.0	0.229554638855	0.973936444965	0	0.557325835676	0.68509984639
spoIIID	accD	-20.0	20.0	0.204606763329	0.973877785583	0	0.557151780137	0.68509984639
hrcA	yojN	-20.0	20.0	0.199299524197	0.973814314298	0	0.556977833281	0.68509984639
sigG	ytaB	20.0	20.0	0.204057741434	0.973409656216	0	0.556803995006	0.68509984639
sigE	ytxC	20.0	20.0	0.214046381827	0.973312616184	1	0.556942277691	0.685483870968
sigH	spoVG	20.0	20.0	0.242069695216	0.973058845614	1	0.557080474111	0.685867895545
exuR	exuM	-20.0	20.0	0.225272110246	0.972897646882	-1	0.557218584347	0.686251920123
glcR	comK	20.0	20.0	0.182602013475	0.97288000324	0	0.557044887781	0.686251920123
sigV	yeeA	20.0	20.0	0.203187217367	0.972855370882	0	0.55687129947	0.686251920123
licR	msmR	20.0	20.0	0.142045513482	0.972693943012	0	0.556697819315	0.686251920123
comK	yvrN	20.0	20.0	0.184684899166	0.97264674054	1	0.556835876674	0.6866359447
xre	xlyB	-20.0	20.0	0.200615764622	0.972631846557	0	0.556662515567	0.6866359447
yclA	glcF	20.0	20.0	0.174444672441	0.972584758654	0	0.556489262372	0.6866359447
yodB	ycnE	-20.0	20.0	0.175125519736	0.972277026036	0	0.556316116988	0.6866359447
abrB	yrzI	-20.0	20.0	0.184609381232	0.972211377938	-1	0.556454121306	0.687019969278
yusO	ligA	-20.0	20.0	0.169845637829	0.972160050979	0	0.556281094527	0.687019969278
degU	yxzG	-20.0	20.0	0.167669687364	0.971535076506	0	0.556108175319	0.687019969278
mta	ycbR	20.0	20.0	0.155664592502	0.971531066587	0	0.55593536358	0.687019969278
spo0A	ydeH	20.0	20.0	0.161755119151	0.971468168148	0	0.555762659211	0.687019969278
sigG	sspN	20.0	20.0	0.177573522168	0.971459231758	1	0.555900621118	0.687403993856
ftsR	yisP	20.0	20.0	0.174723711268	0.971296543628	0	0.555728034772	0.687403993856
comA	yheH	20.0	20.0	0.179826579138	0.970871721383	0	0.555555555556	0.687403993856
azlB	ycgF	-20.0	20.0	0.194192923664	0.970758297968	0	0.55538318337	0.687403993856
hrcA	yrrB	-20.0	20.0	0.181903939992	0.970750163562	0	0.555210918114	0.687403993856
abrB	appB	-20.0	20.0	0.160785825851	0.97070937696	0	0.55503875969	0.687403993856
spoIVCB	spoVK	20.0	20.0	0.170953389088	0.970104452081	1	0.555176689399	0.687788018433
ycgP	ribA	20.0	20.0	0.15269693858	0.969896394585	0	0.55500464828	0.687788018433
sigH	ureC	20.0	20.0	0.156645905313	0.969818487593	1	0.555142503098	0.688172043011
glnL	yxlH	20.0	20.0	0.139678784476	0.968995308567	0	0.554970579127	0.688172043011
sigE	ypbG	20.0	20.0	0.129885535409	0.968104762907	0	0.55479876161	0.688172043011
abrB	appC	-20.0	20.0	0.110877771057	0.966351168172	0	0.554627050449	0.688172043011
sigF	bcsA	20.0	20.0	0.0757260201493	0.963739221697	0	0.554455445545	0.688172043011
phoP	phoD	19.0	19.0	0.995898017905	0.949202292551	1	0.554593257037	0.688556067588
yqaE	yqdA	-20.0	20.0	0.939712829246	0.947678466158	-1	0.554730983302	0.688940092166
yqaE	yqaJ	-20.0	20.0	0.935024483842	0.94757180232	-1	0.55486862442	0.689324116743
yqaE	yqcD	-20.0	20.0	0.929865631307	0.947454368987	0	0.554697156984	0.689324116743
sigA	citA	20.0	20.0	0.921168398121	0.947436324353	1	0.554834723509	0.689708141321
yqaE	yqaL	-20.0	20.0	0.938805550657	0.947249404856	-1	0.554972205065	0.690092165899
ytlI	ssuB	20.0	20.0	0.895533068258	0.947245337653	0	0.554800864464	0.690092165899
yqaE	yqaK	-20.0	20.0	0.907824232463	0.947209993084	-1	0.554938271605	0.690476190476
gerE	gerPD	-19.0	19.0	0.886010851291	0.946997868385	-1	0.555075593952	0.690860215054
spo0A	gerPE	19.0	19.0	0.88861575943	0.946913201815	0	0.554904380012	0.690860215054
yqaE	yhjO	-20.0	20.0	0.88869392129	0.946630502546	0	0.554733271662	0.690860215054
sigE	yhzF	20.0	20.0	0.844813766195	0.946604953636	0	0.554562268804	0.690860215054
sigE	spoIIM	20.0	20.0	0.976400120072	0.946601001002	1	0.55469953775	0.691244239631
yqaE	yclI	-18.0	20.0	0.884302194426	0.946533462514	0	0.554528650647	0.691244239631
phoP	glpQ	19.0	19.0	0.919102940071	0.946483453099	1	0.554665845396	0.691628264209
yqaE	cwlA	-19.0	19.0	0.900692322651	0.946425538416	0	0.554495073892	0.691628264209
sigB	yjlB	20.0	20.0	0.844783590222	0.946330388774	0	0.55432440751	0.691628264209
sigB	yojJ	19.0	19.0	0.849171351467	0.946301001798	0	0.554153846154	0.691628264209
sigA	hemL	19.0	19.0	0.890048537118	0.946243488107	1	0.554290987388	0.692012288786
tnrA	pucC	19.0	19.0	0.901832144988	0.946142323586	0	0.554120541205	0.692012288786
ytlI	ssuC	20.0	20.0	0.793515498886	0.946023114432	0	0.553950199816	0.692012288786
ahrC	rocC	19.0	19.0	0.953533107196	0.945817061895	1	0.554087277197	0.692396313364
yesS	prpD	19.0	19.0	0.843769882873	0.945764703813	0	0.553917050691	0.692396313364
codY	appD	-20.0	20.0	0.755435434865	0.945523535845	-1	0.554054054054	0.692780337942
sigD	ispA	-19.0	19.0	0.798990856621	0.945450555325	0	0.553883942278	0.692780337942
ccpA	acoB	-20.0	20.0	0.736120973439	0.945418705114	-1	0.5540208717	0.693164362519
yhjM	maa	20.0	20.0	0.802863132992	0.945349791796	0	0.553850874501	0.693164362519
pucR	ywzF	20.0	20.0	0.91775821633	0.945307573081	0	0.553680981595	0.693164362519
yuaC	proJ	-19.0	19.0	0.781937999244	0.945294397634	0	0.553511192886	0.693164362519
sigH	kinA	20.0	20.0	0.787768083067	0.945134000886	1	0.55364806867	0.693548387097
yoaU	ywrJ	19.0	19.0	0.749516114028	0.944974062414	0	0.553478394116	0.693548387097
rsfA	katX	20.0	20.0	0.733912033117	0.944943357893	1	0.553615196078	0.693932411674
sigE	ysnD	20.0	20.0	0.931089197293	0.944670855275	1	0.553751914242	0.694316436252
yqaE	yqbT	-20.0	20.0	0.837378025431	0.944601025405	0	0.553582363748	0.694316436252
spo0A	spoIVA	19.0	19.0	0.706740733611	0.944513093616	0	0.553412917049	0.694316436252
ylpC	proB	-19.0	19.0	0.751191785757	0.944421151909	0	0.553243574051	0.694316436252
ydfI	yndE	19.0	19.0	0.800791461362	0.944357451486	0	0.553074334659	0.694316436252
sigE	yknV	20.0	20.0	0.834143163699	0.944323710884	0	0.552905198777	0.694316436252
yhjM	ycgJ	17.0	19.0	0.838695393594	0.944196367323	0	0.55273616631	0.694316436252
gerE	cdoA	-19.0	19.0	0.698608083228	0.944146357908	0	0.552567237164	0.694316436252
sigF	yuzM	18.0	20.0	0.815913440164	0.944145097648	0	0.552398411244	0.694316436252
sigE	glgD	20.0	20.0	0.760469026617	0.944121381843	1	0.552535125229	0.694700460829
sigE	spoVFB	19.0	19.0	0.732534517875	0.94408145451	0	0.552366412214	0.694700460829
spoIIID	yodL	-19.0	19.0	0.729903314119	0.943992548884	0	0.552197802198	0.694700460829
arsR	yrkJ	-20.0	20.0	0.840268710803	0.943894477729	0	0.552029295087	0.694700460829
sigF	yqhP	19.0	19.0	0.78730707533	0.943744220347	1	0.552165954851	0.695084485407
adaA	pucH	20.0	20.0	0.712579735857	0.943680806347	0	0.551997560232	0.695084485407
birA	pbuE	19.0	19.0	0.696864189997	0.943631598916	0	0.551829268293	0.695084485407
nadR	ydjN	-19.0	19.0	0.722185833209	0.943570820005	0	0.551661078939	0.695084485407
pucR	ureA	19.0	19.0	0.838791372351	0.943443762866	1	0.551797684339	0.695468509985
yvkB	yvkC	20.0	20.0	0.650135500147	0.94344015394	0	0.551629607067	0.695468509985
spo0A	spoVAA	19.0	19.0	0.650012527717	0.943299291224	0	0.551461632156	0.695468509985
yraN	ymaE	19.0	19.0	0.670144642124	0.943275059858	0	0.551293759513	0.695468509985
yobQ	yusW	19.0	19.0	0.734295540442	0.943235132525	0	0.551125989044	0.695468509985
bceR	paiB	19.0	19.0	0.657106707218	0.943232153728	0	0.550958320657	0.695468509985
yoaU	yppG	19.0	19.0	0.654421849175	0.943193543939	0	0.550790754258	0.695468509985
ccpA	acuC	-20.0	20.0	0.804621968525	0.943192741955	-1	0.550927333536	0.695852534562
sigG	yaaC	20.0	20.0	0.748774487906	0.943142102411	0	0.550759878419	0.695852534562
yxaD	yxzK	19.0	19.0	0.691414063104	0.943139009045	0	0.550592525068	0.695852534562
gutR	yisS	19.0	19.0	0.694242772075	0.943040078622	0	0.55042527339	0.695852534562
sigE	yxjC	20.0	20.0	0.752760824971	0.942984913597	1	0.550561797753	0.69623655914
degU	ywqH	20.0	20.0	0.705832646622	0.942967155386	0	0.550394656952	0.69623655914
sigE	glcU	20.0	20.0	0.697583305457	0.942963661028	0	0.550227617602	0.69623655914
sigF	yrzK	20.0	20.0	0.657800144721	0.942910730101	0	0.550060679612	0.69623655914
sigA	hemB	19.0	19.0	0.713102596515	0.942898929483	1	0.550197148923	0.696620583717
spoIIID	stoA	-19.0	19.0	0.652851306232	0.942830359874	-1	0.550333535476	0.697004608295
rok	ydjA	-19.0	19.0	0.687818044922	0.942786308052	0	0.550166717187	0.697004608295
mhqR	metE	-19.0	19.0	0.669686806188	0.942784474947	0	0.55	0.697004608295
perR	zosA	-20.0	20.0	0.713469417232	0.942775595841	-1	0.550136322327	0.697388632873
yraB	ogt	19.0	19.0	0.705034704522	0.942716936459	0	0.549969715324	0.697388632873
ydfI	glnM	19.0	19.0	0.632324802847	0.942705193125	0	0.549803209204	0.697388632873
mhqR	yitJ	-19.0	19.0	0.675265660519	0.942691502117	0	0.549636803874	0.697388632873
mhqR	dgcW	-19.0	19.0	0.599962310123	0.942656787678	0	0.549470499244	0.697388632873
bceR	pbpI	19.0	19.0	0.67935674241	0.942610845467	0	0.549304295221	0.697388632873
yobQ	ydjM	19.0	19.0	0.853791207371	0.942609928914	0	0.549138191715	0.697388632873
yqaE	yraM	-20.0	20.0	0.682996645959	0.942599846833	0	0.548972188634	0.697388632873
sigG	phoA	20.0	20.0	0.610119671313	0.942465858263	0	0.548806285887	0.697388632873
cysL	yfhB	19.0	19.0	0.689922324969	0.94233496306	0	0.548640483384	0.697388632873
spoIVCB	amyX	19.0	19.0	0.667052250094	0.942265877889	0	0.548474781033	0.697388632873
rok	epsJ	-19.0	19.0	0.668961428175	0.942261581547	0	0.548309178744	0.697388632873
yclA	pstC	19.0	19.0	0.649755806916	0.942240672686	0	0.548143676426	0.697388632873
yclA	pstA	19.0	19.0	0.675837849882	0.942158297499	0	0.547978273989	0.697388632873
spoIIID	yqeW	-19.0	19.0	0.691416578088	0.942141799547	0	0.547812971342	0.697388632873
sigG	ywaF	20.0	20.0	0.754004643948	0.942017606636	0	0.547647768396	0.697388632873
phoP	iseA	19.0	19.0	0.713652746908	0.942013768571	0	0.547482665059	0.697388632873
ccpA	ypiF	-20.0	20.0	0.68886754962	0.941947547628	-1	0.547619047619	0.69777265745
sigB	iolS	19.0	19.0	0.660442030913	0.94192933114	0	0.547454052425	0.69777265745
sigA	gltA	20.0	20.0	0.800630675658	0.941814762035	1	0.547590361446	0.698156682028
aseR	rnc	-19.0	19.0	0.612007975072	0.941791389937	0	0.547425474255	0.698156682028
resD	nrnA	-20.0	20.0	0.713443256897	0.941679856912	0	0.547260686334	0.698156682028
yraB	yhcX	19.0	19.0	0.616031065504	0.941530401514	0	0.547095997593	0.698156682028
sigD	ykoV	19.0	19.0	0.574641713045	0.941505024457	0	0.546931407942	0.698156682028
yraB	trxB	20.0	20.0	0.682245581267	0.941472887823	0	0.546766917293	0.698156682028
degU	yrdR	19.0	19.0	0.620309205649	0.941429294278	0	0.546602525556	0.698156682028
sigA	trpA	20.0	20.0	0.823605477908	0.941424253237	1	0.546738803727	0.698540706605
yraB	yqeB	20.0	20.0	0.55982106243	0.941372926278	0	0.546574519231	0.698540706605
resD	ywoF	20.0	20.0	0.672425673868	0.941350356164	0	0.546410333433	0.698540706605
tnrA	gltD	-19.0	19.0	0.651263135419	0.941344799562	-1	0.546546546547	0.698924731183
ccpA	yxkF	-20.0	20.0	0.625939763069	0.941337238001	-1	0.546682677875	0.69930875576
yqaE	ynzE	-19.0	19.0	0.661220606004	0.941263169074	0	0.546518607443	0.69930875576
